create_time,breath_line,heart_line,signal_intensity
2025/06/22 19:01:33,-0.030915,-0.0137976,41.2168
2025/06/22 19:01:34,-0.00887454,0.0732759,40.567
2025/06/22 19:01:35,0.0200218,-0.276088,39.96
2025/06/22 19:01:36,0.0125798,0.029372,39.8544
2025/06/22 19:01:37,0.0175409,0.0708941,39.5624
2025/06/22 19:01:38,0.00148124,0.0126504,38.8143
2025/06/22 19:01:39,-0.013761,0.0712144,38.293
2025/06/22 19:01:40,-0.00169291,0.039092,37.5579
2025/06/22 19:01:41,0.0081307,-0.0417337,36.9997
2025/06/22 19:01:42,0.00247162,-0.00386224,36.2756
2025/06/22 19:01:43,0.0072968,-0.00572629,35.1646
2025/06/22 19:01:44,-0.00116269,0.00412416,34.3929
2025/06/22 19:01:45,-0.00319365,-0.0103637,33.3562
2025/06/22 19:01:46,-0.000878133,-0.0113026,32.8042
2025/06/22 19:01:47,0.00819316,0.256977,32.7137
2025/06/22 19:01:48,-0.00110327,-0.290549,33.2635
2025/06/22 19:01:49,-0.00958486,-0.0229662,33.9201
2025/06/22 19:01:50,-0.00977123,-0.177243,34.4611
2025/06/22 19:01:51,0.00331116,0.174419,34.656
2025/06/22 19:01:52,-0.0480357,-0.023426,35.5249
2025/06/22 19:01:53,0.00521694,-0.0553241,36.7284
2025/06/22 19:01:54,0.0132359,0.463924,38.0475
2025/06/22 19:01:55,-0.0883664,-0.0586845,40.118
2025/06/22 19:01:56,0.00808877,0.186395,41.013
2025/06/22 19:01:57,-0.0559863,0.365292,42.218
2025/06/22 19:01:58,0.214165,0.486496,43.2739
2025/06/22 19:01:59,-0.0710785,-0.0203097,43.7648
2025/06/22 19:02:00,-0.0885206,-0.095426,43.4399
2025/06/22 19:02:01,-0.0185879,-0.201461,43.6951
2025/06/22 19:02:02,0.0199261,-0.0683357,43.3868
2025/06/22 19:02:03,0.0239761,-0.033218,43.5548
2025/06/22 19:02:04,-0.0276003,-0.0754277,43.4042
2025/06/22 19:02:05,0.010979,0.162726,41.986
2025/06/22 19:02:06,0.0240851,0.045369,41.6321
2025/06/22 19:02:07,-0.0336618,0.0716847,40.9078
2025/06/22 19:02:08,0.00543777,0.0120345,39.1528
2025/06/22 19:02:09,0.0345307,-0.0757794,38.8276
2025/06/22 19:02:10,-0.0311251,0.0990049,39.6377
2025/06/22 19:02:11,0.00429928,0.0246155,39.3546
2025/06/22 19:02:12,,,
2025/06/22 19:02:13,-0.00796873,-0.00721862,39.7234
2025/06/22 19:02:14,-0.117655,0.495505,40.0326
2025/06/22 19:02:15,0.143611,0.205876,41.2537
2025/06/22 19:02:16,-0.0702092,-0.106912,41.727
2025/06/22 19:02:17,0.0161045,-0.00249835,42.0714
2025/06/22 19:02:18,0.022203,-0.189479,43.3084
2025/06/22 19:02:19,-0.0183105,-0.00523514,43.7038
2025/06/22 19:02:20,-0.0548481,0.150188,43.7696
2025/06/22 19:02:21,0.0235718,-0.105854,43.7775
2025/06/22 19:02:22,0.00666881,-0.257084,44.2393
2025/06/22 19:02:23,-0.0147916,-0.253057,44.0879
2025/06/22 19:02:24,0.00786993,0.0806429,43.4661
2025/06/22 19:02:25,0.0319715,0.0590444,42.5585
2025/06/22 19:02:26,0.00350043,-0.160974,41.1489
2025/06/22 19:02:27,0.039348,-0.16566,40.2918
2025/06/22 19:02:28,-0.0212046,0.0737789,40.1749
2025/06/22 19:02:29,-0.00811285,0.0523903,39.6388
2025/06/22 19:02:30,-0.0087636,0.0613257,38.8724
2025/06/22 19:02:31,0.0058531,0.0575064,38.8733
2025/06/22 19:02:32,-0.0042982,0.207127,38.8373
2025/06/22 19:02:33,-0.0285711,0.14166,38.928
2025/06/22 19:02:34,0.00469499,-0.00642977,38.1512
2025/06/22 19:02:35,0.0170265,-0.118174,38.367
2025/06/22 19:02:36,-0.0351813,-0.0921081,39.2136
2025/06/22 19:02:37,0.00988348,-0.00516942,38.8053
2025/06/22 19:02:38,0.0321038,-0.0205282,38.4431
2025/06/22 19:02:39,-0.0349495,-0.0496634,38.818
2025/06/22 19:02:40,0.00753457,-0.0328751,38.7294
2025/06/22 19:02:41,0.0119456,0.108314,39.0846
2025/06/22 19:02:42,-0.0189486,-0.0338531,39.0021
2025/06/22 19:02:43,0.0136126,-0.0216727,38.3297
2025/06/22 19:02:44,0.0174291,-0.124168,38.6737
2025/06/22 19:02:45,-0.0167974,0.0312456,38.8041
2025/06/22 19:02:46,-0.00426231,0.0626765,38.3067
2025/06/22 19:02:47,0.00660051,0.109674,38.1707
2025/06/22 19:02:48,0.0100751,0.0863392,38.6758
2025/06/22 19:02:49,-0.0293392,-0.00930188,38.601
2025/06/22 19:02:50,0.00768854,-0.0601903,38.5174
2025/06/22 19:02:51,0.0419958,-0.128171,38.4318
2025/06/22 19:02:52,-0.0458812,-0.0368322,38.5607
2025/06/22 19:02:53,0.00508004,0.011809,38.7066
2025/06/22 19:02:54,0.047536,0.0575373,39.156
2025/06/22 19:02:55,-0.0401557,-0.0976768,39.0492
2025/06/22 19:02:56,-0.00644296,0.0191339,38.7662
2025/06/22 19:02:57,0.0313375,-0.179236,39.5077
2025/06/22 19:02:58,-0.0415406,0.114359,39.0868
2025/06/22 19:02:59,0.0,0.0,0.0
2025/06/22 19:03:00,0.00266474,-0.045238,38.0814
2025/06/22 19:03:01,-0.0386988,0.143815,38.9873
2025/06/22 19:03:02,-0.00967033,0.0695972,37.9476
2025/06/22 19:03:03,0.0386642,-0.345905,38.3933
2025/06/22 19:03:04,-0.0367034,0.217273,38.6196
2025/06/22 19:03:05,-0.0106998,0.112909,37.8591
2025/06/22 19:03:06,0.0291351,-0.208602,38.3976
2025/06/22 19:03:07,-0.0135266,0.0408642,38.4629
2025/06/22 19:03:08,0.0474536,-0.0290931,37.8018
2025/06/22 19:03:09,-0.0634271,0.736742,38.5763
2025/06/22 19:03:10,0.0,0.0,0.0
2025/06/22 19:03:11,0.0179159,-0.0188487,38.5809
2025/06/22 19:03:12,0.0257683,-0.579789,38.7993
2025/06/22 19:03:13,-0.0335149,0.205138,38.7954
2025/06/22 19:03:14,-0.027064,0.0468606,38.1234
2025/06/22 19:03:15,0.0455152,-0.18792,38.8927
2025/06/22 19:03:16,-0.0325907,0.0786012,38.8518
2025/06/22 19:03:17,-0.00630218,-0.0698113,38.1458
2025/06/22 19:03:18,0.00780311,0.0494639,38.2004
2025/06/22 19:03:19,-0.103685,-0.0470454,38.9131
2025/06/22 19:03:20,0.189323,-0.113419,40.0021
2025/06/22 19:03:21,0.0205626,-0.13103,41.6517
2025/06/22 19:03:22,-0.00276944,0.02655,42.4886
2025/06/22 19:03:23,-0.0118082,-0.0379236,43.3071
2025/06/22 19:03:24,-0.0215353,-0.0476771,44.4443
2025/06/22 19:03:25,-0.00796241,-0.0066593,45.0144
2025/06/22 19:03:26,0.00256435,0.0119451,45.3808
2025/06/22 19:03:27,-0.00424869,-0.00336514,46.2814
2025/06/22 19:03:28,-0.00118806,-0.0220082,47.0878
2025/06/22 19:03:29,0.00918324,-0.0300251,46.3662
2025/06/22 19:03:30,0.0215399,0.109925,45.3592
2025/06/22 19:03:31,-0.0198519,0.00253037,44.9324
2025/06/22 19:03:32,0.0,0.0,0.0
2025/06/22 19:03:33,0.003151,-0.0543473,44.9647
2025/06/22 19:03:34,0.00906432,0.00445222,44.7033
2025/06/22 19:03:35,0.00194661,-0.00553202,44.3064
2025/06/22 19:03:36,-0.00246591,-0.00220172,44.0818
2025/06/22 19:03:37,-0.00414673,0.0086223,43.8541
2025/06/22 19:03:38,-0.0045179,0.0194573,43.7163
2025/06/22 19:03:39,-0.00352814,0.0174949,43.7434
2025/06/22 19:03:40,,,
2025/06/22 19:03:41,-0.000130855,0.017582,41.125
2025/06/22 19:03:42,0.00447084,-0.0171834,39.3192
2025/06/22 19:03:43,0.00188379,-0.000656889,37.4653
2025/06/22 19:03:44,0.00146137,-0.0203857,36.0689
2025/06/22 19:03:45,0.000211302,0.00273782,35.0003
2025/06/22 19:03:46,-0.00234773,0.00577005,34.4652
2025/06/22 19:03:47,0.00179277,0.0187727,34.0391
2025/06/22 19:03:48,0.00972004,-0.0219624,33.6489
2025/06/22 19:03:49,-0.0161325,-0.0294782,33.5632
2025/06/22 19:03:50,-0.00311309,0.100594,33.6189
2025/06/22 19:03:51,-0.00467266,0.0314762,33.9983
2025/06/22 19:03:52,0.00176475,-0.0660402,34.7121
2025/06/22 19:03:53,-0.00407807,0.0317119,35.6356
2025/06/22 19:03:54,0.00415262,-0.0919307,36.0354
2025/06/22 19:03:55,-0.010874,0.0471141,36.5618
2025/06/22 19:03:56,0.0108541,-0.0623407,36.6267
2025/06/22 19:03:57,-0.00615436,0.0658765,36.7666
2025/06/22 19:03:58,-0.00679223,0.0163411,36.7526
2025/06/22 19:03:59,0.00950562,0.0765191,36.5259
2025/06/22 19:04:00,-0.000113636,0.0341459,36.6018
2025/06/22 19:04:01,-0.00762121,-0.0718399,36.8187
2025/06/22 19:04:02,0.00935613,0.0317041,36.7507
2025/06/22 19:04:03,-0.00360526,-0.012073,36.4929
2025/06/22 19:04:04,-0.00231904,0.0360965,36.7242
2025/06/22 19:04:05,0.00400879,-0.0336814,36.5814
2025/06/22 19:04:06,-0.00145761,0.0101555,36.6165
2025/06/22 19:04:07,0.00509938,-0.0892278,36.5212
2025/06/22 19:04:08,-0.00380611,0.075817,36.458
2025/06/22 19:04:09,0.0084457,-0.165452,36.3999
2025/06/22 19:04:10,-0.00261921,0.104853,36.6983
2025/06/22 19:04:11,0.00973896,-0.00866555,36.68
2025/06/22 19:04:12,0.000779022,-0.00162042,36.7906
2025/06/22 19:04:13,-0.00354052,-0.0325186,37.1473
2025/06/22 19:04:14,-0.00771238,-0.090147,37.1542
2025/06/22 19:04:15,0.00547286,-0.177629,37.3565
2025/06/22 19:04:16,-0.00248303,0.0119552,37.4975
2025/06/22 19:04:17,-0.0043676,0.0749169,37.5838
2025/06/22 19:04:18,0.00691744,0.119479,37.3922
2025/06/22 19:04:19,-0.00550689,0.103609,37.5062
2025/06/22 19:04:20,0.00375937,0.0746097,37.7894
2025/06/22 19:04:21,-0.00342094,0.00676659,37.9229
2025/06/22 19:04:22,-0.00471976,0.190052,37.6093
2025/06/22 19:04:23,0.00151046,-0.0189326,37.4962
2025/06/22 19:04:24,0.00639477,0.0481613,36.6968
2025/06/22 19:04:25,-0.0028234,0.00341818,36.2322
2025/06/22 19:04:26,-0.00939244,0.119125,36.1783
2025/06/22 19:04:27,-0.00242021,0.0324343,35.6587
2025/06/22 19:04:28,-0.025306,0.0795431,35.5198
2025/06/22 19:04:29,0.00923069,0.0780555,35.3237
2025/06/22 19:04:30,0.0112624,0.0575327,35.3293
2025/06/22 19:04:31,0.00399555,0.236495,35.4861
2025/06/22 19:04:32,0.00645778,0.177777,35.7451
2025/06/22 19:04:33,0.00516877,-0.00515649,35.5884
2025/06/22 19:04:34,-0.00971491,0.0735512,36.1577
2025/06/22 19:04:35,-0.00157049,-0.121479,36.1023
2025/06/22 19:04:36,-0.000926777,0.134533,35.4926
2025/06/22 19:04:37,-0.00850836,0.0834405,35.9316
2025/06/22 19:04:38,-0.00125013,-2.04351e-05,36.0266
2025/06/22 19:04:39,-0.000624947,0.0380434,35.962
2025/06/22 19:04:40,0.0047446,-0.0111705,35.6787
2025/06/22 19:04:41,-0.00141859,0.0423644,35.5101
2025/06/22 19:04:42,-0.000919372,0.112798,35.2661
2025/06/22 19:04:43,-0.00896443,-0.0462568,35.3457
2025/06/22 19:04:44,0.00740064,0.0767752,35.3265
2025/06/22 19:04:45,0.00136367,0.150575,35.6127
